shopping,travel,dining,fuel,groceries,cardNorm,target_monthly
4888.352517916962,1754.2193696980248,1023.9860788259299,754.4516340340165,1578.990399525068,0.282051,20.92
2683.0238158556076,740.0365959921413,3272.5796486592058,2627.128962609873,677.2309768831717,0.307692,21.78
1903.208147846613,1658.8780279783978,889.2202213221998,3327.83264026229,2220.8609625904996,0.333333,69.45
549.6521730420455,901.2877946744014,3806.38986380901,1859.2830354337984,2883.387133040745,0.358974,67.52
697.1005865936947,2986.3761717093234,3422.426884601319,2382.1109248691528,511.9854322265106,0.384615,76.25
2796.0405281205044,1678.5965537585732,2613.017660477388,1271.0418965475296,1641.3033610960051,0.410256,38.51
1926.585198119387,3643.9343712422506,1354.148509428191,739.9600060507773,2335.371915159393,0.435897,19.70
3988.347760003315,3832.0198811470223,712.4677260584176,918.499679611623,548.6649531796232,0.461538,73.48
2948.1613907948376,1659.1052558376477,1737.231458911276,2842.413130914659,813.0887635415795,0.487179,92.80
899.9644476392216,2511.315335446824,2435.560135459973,2753.231759866924,1399.9283215870573,0.512821,55.17
2470.2225896940977,688.6750351502566,1961.9464341067448,2457.088375665592,2422.0675653833077,0.538462,80.77
906.9214054418869,3120.370445802721,437.2780357589937,3069.623392925658,2465.8067200707387,0.564103,58.97
846.704610658906,1764.9087147141383,4169.958093081779,2524.350743624151,694.0778379210266,0.589744,107.59
1433.0267052580346,1781.3198808503214,532.6180296865248,3082.694952855784,3170.3404313493365,0.615385,49.54
1694.51854424746,2860.559622892037,1793.6944206164424,1618.9737000746718,2032.2537121693897,0.641026,82.24
3263.483567934161,1930.847723713773,679.647386302236,1446.2922930174034,2679.7290290324268,0.666667,68.31
3748.9377078564667,1054.3544447820477,1455.7516875415167,846.4967870035883,2894.459372816381,0.692308,111.16
1810.2359098474756,1061.6303145956786,3132.7133892147594,2673.8076098269066,1321.6127765151791,0.717949,56.09
2549.512828704973,1661.7030850368128,3359.303341192443,1190.4303530767697,1239.0503919890023,0.743590,108.46
2486.252662688198,2043.1279249767324,723.5658525525796,2640.871563229011,2106.1819965534783,0.769231,122.69
1286.3657728117632,2289.532292337927,1276.610171781065,2681.3395708594376,2466.152192209806,0.794872,76.02
1493.4221672090632,1714.049120930052,3205.9095977356155,2028.0507019112429,1558.5684122140258,0.820513,65.82
1884.9060292584995,1865.0019001336702,444.4944425921444,3096.963045942427,2708.634582073258,0.846154,117.88
2844.9272282013158,599.0396618969388,1247.1729770197614,2585.010400861628,2723.849732020355,0.871795,106.68
2896.414695665216,3016.224623534309,636.5712381942832,842.0630665656809,2608.7263760405103,0.897436,89.47
828.4091717655958,3872.8157269308426,1077.3847583304928,1784.965472007126,2436.4248709659437,0.923077,88.20
2505.827463688721,1140.4424458122464,1484.0742023132368,1161.8302000672757,3707.8256881185193,0.948718,136.77
2255.8113064100075,700.4892843152205,2508.8335470326883,2248.7898202177144,2286.0760420243682,0.974359,100.56
1371.7855442883372,4155.235519471043,770.8059464248092,2562.01690982005,1140.1560799957601,1.000000,105.38
2406.2295620906652,1552.9153872126228,2460.075704389327,1699.6542293844554,1881.12511692293,0.000000,0.00
1853.390162015339,4061.3402911010503,851.4971261638143,536.4487195428603,2697.323701176937,0.025641,24.54
1630.3523421233754,2247.9365076416566,2010.8672200598273,588.4490939049998,3522.3948362701417,0.051282,0.00
2528.425135061258,2055.631782100835,976.2477654819489,2456.471753767233,1983.2235635887257,0.076923,1.61
896.6971420058424,1061.1912442200462,2436.6000475221817,3457.705310751556,2147.806255500374,0.102564,0.00
1911.360713964135,2492.9553336103477,1982.027337672613,1742.1009830762887,1871.5556316766156,0.128205,9.87
1439.0913606818488,2248.5740160316404,2845.845412469734,1404.2643115810588,2062.2248992357167,0.153846,0.00
974.2848931231688,2879.4869904613975,2757.702028451017,480.4834020125961,2908.0426859518207,0.179487,20.49
2571.2149557613416,2369.423796363096,1586.7117198924373,2533.3843377539933,939.2651902291326,0.205128,36.97
1783.7403186280926,779.7634457912824,3613.7793938806394,1773.456094635645,2049.2607470643406,0.230769,12.65
1905.8545173028613,4766.60605845359,613.6973666641373,1918.9982380655658,794.8438195138456,0.256410,53.69
2280.584205728247,1810.6315996866304,1109.6036797234954,3958.0793271995035,841.1011876621244,0.282051,19.58
1812.7942471460792,392.1645548668805,2530.232206074364,2374.25374339202,2890.5552485206563,0.307692,65.61
1551.6487560761916,1284.7441622644997,2524.1673009086403,2120.9587875165357,2518.4809932341323,0.333333,56.72
3756.933371475379,881.4548169128608,2473.6889485999964,1016.8540846357301,1871.068778376034,0.358974,45.00
3264.1930607087734,1926.4652710195508,1402.9163144838503,1202.8794149112066,2203.54593887662,0.384615,78.01
3150.9980778214394,1823.3037467185964,1157.7062169331791,974.4434230409772,2893.5485354858083,0.410256,31.56
988.4278779611014,2950.1966439628854,2278.1816655539224,2914.8038941375717,868.3899183845192,0.435897,18.06
3280.018267632554,746.2416527853227,1220.875742824535,3464.879251295048,1287.9850854625406,0.461538,88.90
522.7836796118856,2719.9416122224607,2582.8239189073174,2258.3234453783234,1916.1273438800135,0.487179,31.58
2139.1774594508784,2739.534263855353,1857.7921782405542,2024.8837435634234,1238.6123548897904,0.512821,98.75
1100.7490875173514,2741.239479926236,2870.5388533337973,1362.733811979789,1924.7387672428279,0.538462,63.99
1541.6308864754233,1046.005466694733,2004.8064366869628,3369.876968998952,2037.6802411439287,0.564103,100.73
2893.6905445625453,1527.5713510254272,1859.4159661872798,1177.995407398471,2541.326730826277,0.589744,58.29
3893.5048638945345,741.2899014990311,802.8837590125459,1460.7809701046851,3101.5405054892044,0.615385,111.84
571.3043511161437,1787.7596064940165,1406.6752586944133,3569.8060329224377,2664.454750772987,0.641026,77.84
2176.034233986112,1513.2284500596322,2315.8678507131162,2441.694976405305,1553.1744888358353,0.666667,94.14
747.7554811345309,2610.1767937202344,2884.9454327433323,1919.9785951470687,1837.143697254834,0.692308,117.09
1662.0539034908593,780.2059805811847,1926.8382210202853,2879.2430030692863,2751.6588918383836,0.717949,81.74
1475.5769439057633,2093.8981211555456,2420.486758793811,1456.9687889110303,2553.0693872338506,0.743590,101.25
564.2028275091194,1391.927892640534,3820.3253103844795,2685.999547951634,1537.5444215142318,0.769231,123.61
2370.696241763696,510.3400475137487,2075.2421938537486,2211.2671824946365,2832.45433437417,0.794872,95.59
738.568183040349,2447.300067785223,1811.5236302033966,2590.3167011906853,2412.291417780346,0.820513,134.31
2151.1336318036265,2510.0701023399542,2317.2055966012476,2132.4979601696245,889.0927090855461,0.846154,95.01
3348.304079591905,717.6856006062488,2129.002385786898,2635.516377946652,1169.4915560682966,0.871795,144.62
950.9369827754083,1864.3284568830238,3028.3887246836393,645.8087514751966,3510.537084182733,0.897436,100.07
1588.5824668957976,2117.8458384490773,1998.205471582382,2997.2182535156226,1298.14796955712,0.923077,147.70
2018.8275831167982,572.4869077647127,1286.9484391343472,2855.2022051362046,3266.5348648479367,0.948718,141.26
1990.402821840278,1057.801753951974,2280.458757984999,1827.0152342066572,2844.321432016093,0.974359,133.63
2934.720512766396,1597.7728833063284,2514.950572809952,1576.8399890334993,1375.7160420838245,1.000000,122.63
2778.738557672095,400.3014846691466,3202.9642504423423,459.21421449853904,3158.7814927178783,0.000000,0.84
3467.6961136084005,660.9430620348991,1558.104295197682,3071.2325506692287,1242.0239784897901,0.025641,30.26
3410.95263157311,3133.3581931866674,513.238992753179,560.1416700991713,2382.308512387872,0.051282,47.00
2572.047445318029,851.7554990255085,2837.6426254355306,2284.0685241281826,1454.4859060927492,0.076923,4.74
2396.21423431322,2482.8077592370632,2271.089700094023,756.1922423829694,2093.6960639727254,0.102564,0.00
2755.8183265731686,3711.643426259613,1511.9555262806512,955.5210015571338,1065.0617193294331,0.128205,53.48
893.9894736728171,2227.457483812884,2400.8699142866158,1140.441779733577,3337.2413484941053,0.153846,54.83
959.7690881308732,3312.320001149173,2060.7452316347203,1261.614901544881,2405.5507775403535,0.179487,40.66
2974.4632816896406,1856.9751021095492,3099.0900780414217,1561.633936260229,507.8376018991594,0.205128,58.12
1757.2470311703016,2286.919888939603,3213.0637889111867,1602.0803538382622,1140.6889371406462,0.230769,25.50
1980.887801433292,2213.1413764167696,1285.7792763584107,2223.7731052255363,2296.418440565991,0.256410,7.80
2679.289868299602,2177.200215152383,1856.8239241103397,1858.9007834862225,1427.7852089514527,0.282051,29.46
1250.928872064739,1731.6231962910083,934.142877249736,3018.5397994366626,3064.7652549578543,0.307692,57.85
2313.1915162623472,3036.527213143282,1008.3451606803194,2077.329629749337,1564.606480164714,0.333333,74.49
1358.4891132825608,2056.9355523417157,2605.2346071699967,1733.120135187927,2246.2205920177985,0.358974,23.46
1874.042797878952,1344.3903217181125,2089.170693262664,2222.2051041768955,2470.1910829633766,0.384615,47.33
3327.7201976609804,731.2634071651122,1153.41239410768,2221.9370702026863,2565.666930863541,0.410256,32.65
1231.142573570204,3036.243310060347,1861.4688789420418,2348.626601144607,1522.5186362828008,0.435897,49.12
2171.8537638356747,1965.4275080989287,3724.67684135386,1182.6464576032988,955.3954291082389,0.461538,56.42
1800.9343983558358,3065.9536591761826,485.28608369465724,1664.1876982842,2983.638160489124,0.487179,99.99
2514.250447286003,1264.240950741863,1966.4847879275358,1540.403480683706,2714.6203333608914,0.512821,106.01
790.6045896416056,2448.7121915748976,2587.4429683551834,3249.2197004718664,924.0205499564469,0.538462,50.34
2207.1739474065184,1481.7530844537991,2679.8375870308128,1217.9120021127635,2413.323378996104,0.564103,85.17
1503.9245259190197,1615.2150083768788,3550.738010073843,2691.1606878730136,638.9617677572461,0.589744,48.31
2407.4353986765386,2849.7540265593484,2130.9140927353037,1145.2783507302142,1466.618131298594,0.615385,83.64
1941.2436695081228,3577.2505245325365,2465.8971491259854,1514.7757403223954,500.8329165109599,0.641026,89.06
1721.3377008029768,2747.533057046919,696.2989722265046,2122.84230004985,2711.98796987375,0.666667,60.75
989.6212176017314,1421.0085450086763,2662.715306586324,2653.488581787797,2273.1663490154706,0.692308,126.44
2709.008421530846,1955.292464267305,2489.351599746954,861.7447916685757,1984.60272278632,0.717949,89.51
1850.9932443939822,1878.3547212587273,724.7586504696436,2681.600311166382,2864.293072711265,0.743590,109.19
3414.8051401328294,1384.7888048786892,1201.3814865642698,2261.806889808313,1737.2176786158977,0.769231,68.23
729.5526830809572,2971.7907945295906,3661.267501770069,1784.6901106468238,852.6989099725599,0.794872,137.06
2042.641090665515,2637.336176738936,1569.6752676464007,1174.644571212854,2575.7028937362948,0.820513,116.67
2889.805335619853,2041.1714948382744,970.8143503626527,1919.0930490552141,2179.1157701240054,0.846154,68.90
2344.94058448159,2143.7067625033037,1656.1211908659373,832.2999573674593,3022.9315047817104,0.871795,86.05
2507.801173256308,2237.385820893655,579.5626771841661,3087.536874634415,1587.7134540314541,0.897436,135.66
2375.304877467132,1011.2640362018948,3128.8936404356,1110.6134260566491,2373.924019838724,0.923077,124.31
3085.7492406540823,1439.87597513975,2492.155466941592,885.1883378083722,2097.030979456203,0.948718,99.68
2476.0247940243844,2315.7336913697673,1740.7951349499924,2958.3641704537285,509.0822092021261,0.974359,96.22
3289.2770408255665,2439.3367531831714,871.9496273978185,940.6505676532983,2458.786010940145,1.000000,126.65
2597.9219432774717,951.0011375369717,3290.4863622157345,2350.9835686591487,809.6069883106719,0.000000,0.00
2043.5098441152024,2429.4844670836724,1569.935963555953,1856.790136313854,2100.2795889313184,0.025641,15.03
1229.5085118946529,3010.1927361678595,3027.794949067452,699.2026045614274,2033.3011983086094,0.051282,30.86
2463.6706463779215,2461.6179699823397,1562.8928651921142,808.8831717774043,2702.935346670221,0.076923,0.00
525.8822464783863,3887.4397375234926,3449.8692151177415,1300.3893987537572,836.4194021266227,0.102564,26.21
1394.41782648255,1581.9028216296547,3953.1882580669703,889.6459430677869,2180.8451507530376,0.128205,0.00
2358.6274312308215,2525.8856370248195,2530.5797746952862,1474.1713315957286,1110.735825453345,0.153846,0.00
2747.0518762560164,626.8078841922255,1564.320510216678,2522.6723894367183,2539.1473398983608,0.179487,47.47
2031.0320961517616,1558.954371566514,2932.9466488916996,1826.115747195343,1650.9511361946809,0.205128,15.13
2029.0278571707408,2334.37890700869,3200.121783271526,636.7802761327516,1799.6911764162924,0.230769,38.00
3949.150728396336,843.2431668675064,1179.9014583865069,579.2221524033315,3448.4824939463197,0.256410,46.44
2103.0607632069377,1631.194139399386,1401.3818703436252,2986.543309442906,1877.8199176071455,0.282051,8.66
1164.581521400645,1681.711070249906,2565.4021496856394,2758.5096118313822,1829.7956468324257,0.307692,8.35
1839.6893668429964,2242.087620958988,595.4834933753167,3656.6786375997913,1666.0608812229075,0.333333,33.15
805.5292275273158,3711.762173531289,1173.0457472797061,1713.095142835239,2596.5677088264497,0.358974,81.77
2189.924314009154,2548.088355330805,1152.6511114279817,1596.6943083447616,2512.641910887298,0.384615,47.15
2250.9047219305294,2757.46205751558,1024.6110773572527,2721.7440848178853,1245.2780583787537,0.410256,84.33
1890.4600207638955,2031.4711411740561,727.5241394562387,2570.4059105157276,2780.1387880900834,0.435897,96.72
895.1076320556554,2747.966320724757,970.9807383620373,2966.5027515508236,2419.442557306727,0.461538,36.12
1660.3440819421419,642.4145068722366,2907.8680989552213,2108.501384495673,2680.8719277347277,0.487179,74.45
1394.2362627348286,1538.7891041461426,1931.6980713848359,2665.054649907067,2470.2219118271264,0.512821,34.18
2702.9105710478157,771.1023923892423,4059.9187534773696,837.5872176409372,1628.4810654446355,0.538462,33.17
1798.1877829490468,3035.344860196545,2665.6984401423206,748.9537640814596,1751.815152630628,0.564103,43.74
2422.9529071618485,2530.6858067709477,2611.266633390535,1524.3813999297495,910.713252746919,0.589744,80.10
2063.97248282649,689.1542845704154,2471.0953705934226,2446.7075848039526,2329.0702772057193,0.615385,77.86
2239.240680075459,1834.3131192561234,1477.831613065555,767.5827590527309,3681.0318285501316,0.641026,42.84
2540.2703603114414,1392.8160985088593,2204.9167063112923,2615.6289309762246,1246.3679038921823,0.666667,96.56
1372.6055665096133,1352.3193830992975,3885.5694986645067,1794.2402824559172,1595.2652692706665,0.692308,115.72
3064.231452143269,2143.825768641413,2910.597424781074,1225.9280067055822,655.4173477286616,0.717949,89.35
1214.6067919465693,1017.0582317497621,4114.276814879093,2496.3802198411495,1157.6779415834255,0.743590,122.16
1066.2557638446835,1999.4947240825393,2124.3609723350214,2148.599892411275,2661.288647326481,0.769231,104.91
1188.5250608609792,3147.0746995092886,2628.6847681146805,2376.148158288101,659.5673132269499,0.794872,113.95
2343.425214358921,1641.27960192507,2828.538805006207,1470.3254486557805,1716.4309300540206,0.820513,93.43
1772.836524511907,1620.8990432423775,2744.0055430336924,2272.4762569928,1589.782632219222,0.846154,131.03
3327.223475468034,1554.6253952276868,1253.8862360366377,2312.585471692788,1551.679421574854,0.871795,149.48
1746.8298658064534,825.7872103747524,1821.8775376245198,3238.9378956694627,2366.5674905248115,0.897436,117.72
2857.844901143781,1134.4086897104223,2647.9709934672132,680.860648974836,2678.9147667037464,0.923077,91.40
2888.5252404758535,884.4426332503688,745.3051641429946,3291.0376560302543,2190.6893061005285,0.948718,104.28
3203.579146777857,2566.25495200675,2721.9487465338443,867.3035613016883,640.9135933798611,0.974359,139.01
1723.0368275879077,653.1536930545385,2962.406962891251,2565.396076803956,2096.006439662346,1.000000,153.64
1016.8930804935229,2378.7172238582334,1977.4315227471784,2030.751507535893,2596.2066653651736,0.000000,0.00
2116.0615099830434,3638.1887448955636,855.0525155894791,1197.9423685394638,2192.7548609924493,0.025641,0.00
2993.422068376676,588.2096547013371,3707.835783603145,616.49737138185,2094.035121936991,0.051282,41.88
791.5424032500224,2972.471153569777,821.2698768055693,2967.550345832604,2447.166220542029,0.076923,48.76
2799.25038311857,1203.7641666913044,1444.7160632775726,2053.243832407126,2499.025554505428,0.102564,15.75
2180.174362509202,1710.772710384448,1369.5880615118442,3717.9458185437416,1021.5190470507645,0.128205,15.37
1850.4991930324977,2319.9093384387916,3335.8454814536176,866.5645610936637,1627.1814259814303,0.153846,19.99
621.2135245495799,1477.4678478657788,4122.840482969474,1233.9613633398378,2544.516781275331,0.179487,27.54
2705.089718140646,1952.0343904571594,2131.304842346448,2437.942990357089,773.6280586986555,0.205128,2.30
3465.9573960251573,940.2355490168674,2056.4297235514277,860.3935392175623,2676.983792188986,0.230769,71.97
1363.6189550720892,1087.0790304370607,1855.272140733706,685.2654604451805,5008.764413311963,0.256410,72.36
3475.027047958327,2314.633270507624,1435.7433438336877,704.0079767270361,2070.588360973325,0.282051,8.36
2409.5533655681897,1270.0801264051972,2293.255253935555,2025.902206243995,2001.209047847063,0.307692,55.94
1675.5144373068158,2463.3946694471274,863.9669577667011,1879.3100105585372,3117.8139249208193,0.333333,69.80
1274.0489597514747,2960.9670687032917,553.0425499419625,2742.7765973696464,2469.1648242336246,0.358974,17.59
2417.981049095707,2668.3217034614536,574.1062732678331,2706.975121808728,1632.6158523662775,0.384615,50.74
902.1078188475086,1596.0850188304396,2662.112729751215,1392.794898310912,3446.8995342599264,0.410256,40.40
2412.620743163758,1495.926849243489,3018.4733352551543,1748.1732086825234,1324.8058636550743,0.435897,88.05
534.1975672034438,2118.641715824625,2663.167992150782,3204.021287372522,1479.9714374486284,0.461538,78.48
3339.3805661615575,2075.1740842279673,463.73679530305424,2898.292741148042,1223.4158131593801,0.487179,74.64
1483.3128304218878,2086.703012190237,2348.839502301167,2106.462705281803,1974.6819498049047,0.512821,102.10
2412.3736331525283,1017.732764968509,2617.8697059698366,2803.2122623043733,1148.8116336047524,0.538462,88.28
612.5568296766913,3634.1604135757248,2465.178258478819,977.0878545394851,2311.0166437292787,0.564103,62.96
2319.2987025669054,2306.012059818369,2198.4146132689684,2611.488787669264,564.7858366764949,0.589744,74.56
3094.1217051798494,1935.7115150464886,803.9010516178679,968.4333286449918,3197.832399510802,0.615385,50.72
1940.0858060428864,2047.3171028566155,866.8958228103544,1969.326888258831,3176.374380031312,0.641026,119.98
2547.6378942078163,2501.21584886076,523.7446289829956,1776.1907867013438,2651.210841247086,0.666667,99.26
2192.0216150354777,2087.732444340678,1125.1398156833588,2354.35896438548,2240.7471605550045,0.692308,126.56
1199.013331308816,1203.4975968056312,2343.094096640845,3299.499894207047,1954.895081037661,0.717949,65.17
2624.5593049609824,1990.9559245997204,1073.8801424315764,3153.939225009569,1156.665402998152,0.743590,122.93
1593.6264559375536,2755.113627240165,2995.359329654771,912.0542672879182,1743.8463198795941,0.769231,79.01
2678.0982701780727,1706.6543735134605,2998.6627246231483,1469.6221230876897,1146.962508597631,0.794872,88.53
1129.8757843654503,1475.339804315793,1424.20964287234,3221.667545754764,2748.9072226916533,0.820513,76.97
2108.2841948298424,1261.504377763421,2008.617623717531,1252.7533537342974,3368.840449954908,0.846154,83.92
1218.911029283279,2282.642208205061,2489.63242393426,767.0840220406509,3241.730316536749,0.871795,87.26
737.7246586338013,2470.4008409047406,2972.522490605296,1146.504537672105,2672.847472184059,0.897436,119.96
2892.6157928637435,576.6620747966139,1930.723516688398,2287.5388769623632,2312.4597386888827,0.923077,86.49
709.2031000962894,2021.3059940981695,3095.535494157606,2883.687362565666,1290.2680490822686,0.948718,128.70
2865.3622438732336,682.1880213022532,987.6005614475135,2618.678093474639,2846.1710799023626,0.974359,93.96
3264.610385693546,3462.1286621413346,935.3396356334131,1239.1418502480499,1098.7794662836554,1.000000,107.82
802.5262721589584,1115.4302923294053,3831.4172789977115,1439.1316891453082,2811.494467368616,0.000000,0.00
1429.2165961457733,2833.393993182304,2680.0771711565517,987.0701556812769,2070.2420838340936,0.025641,36.64
2577.776850858159,1683.4819422999938,2370.8626634293096,1559.085029410714,1808.7935140018233,0.051282,0.00
2480.067227817391,1492.1331131747306,3970.7725170948183,541.012898308584,1516.0142436044766,0.076923,28.20
3541.090484353238,2385.53747497801,1954.0059052284905,614.276484210996,1505.0896512292663,0.102564,25.50
1767.48097685094,995.5223160624049,3002.0299960154557,2445.058510339827,1789.9082007313734,0.128205,10.53
2695.7399834863536,795.9283584702902,2635.6369615596104,3192.931800035185,679.7628964485613,0.153846,13.24
2855.4472272698895,2384.528962294645,3210.2530699415915,633.6615303857017,916.1092101081722,0.179487,0.00
2010.5425358436812,1966.6931213826447,1502.20241396812,3114.558438838018,1406.003489967536,0.205128,21.54
3401.8780676289234,777.8095710966118,1808.8584884782072,3542.3020106502718,469.15186214598623,0.230769,67.96
2423.941831300772,3331.066121570907,2607.0752859857034,1068.1879309785656,569.7288301640516,0.256410,69.08
3151.7909806850334,2113.2304876795224,1004.3135700503193,1531.3380380300118,2199.3269235551156,0.282051,37.98
1543.3547333267727,898.5973398408917,2748.389491547757,4147.55364450537,662.1047907792073,0.307692,2.98
2464.870306756135,873.8450738129822,4437.620121849498,658.2767517413115,1565.387745840073,0.333333,40.38
1541.0188415350044,3234.4629999323884,1627.1821565218168,1936.0692677095956,1661.266734301196,0.358974,10.96
2587.810667976658,905.5306814034211,2620.243507071904,1607.5009481756347,2278.914195372383,0.384615,61.91
2543.3298682503414,2427.4127306580294,774.6896570820834,1227.5150482807594,3027.052695728786,0.410256,91.53
856.5927379566102,1246.4206215644285,2162.461050109906,3704.1588970385087,2030.3666933305467,0.435897,37.82
3262.8209643727214,427.22770777582156,1009.0542115972943,3289.1028359602747,2011.7942802938871,0.461538,29.87
874.7673989330181,1724.8785370996104,3573.000364123084,2895.6796363138146,931.6740635304732,0.487179,38.45
1125.890608133602,1876.5901909288507,2113.2179135904303,3085.63555593539,1798.6657314117276,0.512821,55.11
1950.9202919879347,1611.6331402914695,1006.6158161453997,2006.6266488705044,3424.204102704692,0.538462,32.90
2577.0662848690977,538.2538456686489,2339.5172974572083,1676.4259187342464,2868.7366532707993,0.564103,47.24
3350.506268780039,1082.728988597717,1776.0481408069522,2353.872130017357,1436.844471797935,0.589744,93.53
1506.0142918541012,801.6278471470819,3462.569797602714,706.7552448336588,3523.0328185624444,0.615385,110.58
817.0591596234237,2622.854397889454,2534.020410905852,3213.506834317134,812.5591972641364,0.641026,92.93
1586.6841224227912,988.7876964827984,2121.9116717305637,2556.527032317738,2746.089477046108,0.666667,56.68
1437.8006094503914,2635.725408393109,2757.379773771078,1045.9920886296707,2123.102119755751,0.692308,71.91
1677.2505790193666,465.54134320527857,3597.879571161457,3571.262303088182,688.066203525716,0.717949,99.84
1738.071017313758,2512.145724395276,3136.1905565794714,1569.6087532288461,1043.98394848265,0.743590,61.48
559.2365947456791,2567.537925777613,1406.120205340354,2020.573189820238,3446.532084316117,0.769231,67.02
1649.9436225637792,794.0427387572379,2135.8257754406363,2995.771974776309,2424.415888462037,0.794872,124.22
974.4024492351047,2534.8278895616263,1433.1153894012016,816.8836320283366,4240.77063977373,0.820513,120.58
1709.9203637513074,1780.8989127490197,2052.2473672406404,3406.6950537084354,1050.2383025505987,0.846154,127.07
1553.262734531721,3559.910966446926,1206.0536957207114,754.5847478408136,2926.1878554598266,0.871795,142.60
1748.0129742462454,2776.9408503059326,1620.038283966822,1351.9808598461166,2503.027031634883,0.897436,88.34
1973.454245081914,1044.1988609345633,1226.3092895352468,2858.2148424363377,2897.822762011938,0.923077,152.61
3527.3309152966413,1283.7697913382974,1080.7501911232173,2837.575313269583,1270.5737889722611,0.948718,152.40
1592.6363457564983,1774.3265547870528,2458.493865847792,1707.3582678262194,2467.1849657824364,0.974359,120.98
1926.5018795678895,2701.7300245877445,1353.190666079319,1090.667031037691,2927.9103987273547,1.000000,114.50
2125.1137985331907,2441.5699520643525,2783.674151921596,1106.075262990773,1543.5668344900866,0.000000,41.21
576.8050598173224,3194.5740085053185,2912.5490633295612,521.019433885728,2795.0524344620694,0.025641,1.41
1992.9904164980053,968.43859552829,2191.242217183751,1637.1913659425618,3210.1374048473913,0.051282,20.07
1308.5844221018456,1146.4607326973132,927.8484136122992,2780.2155813149375,3836.8908502736053,0.076923,40.93
2954.6100586178763,1960.750222679238,2224.8258830260525,1994.8266725162036,864.9871631606309,0.102564,54.84
1870.4590499010428,449.0670466886226,2380.881417787743,3177.1728981878887,2122.4195874347033,0.128205,0.00
1469.2262952666078,2372.9297361058007,2285.2408358483717,2120.515644471753,1752.0874883074666,0.153846,37.55
2947.6967156428614,1258.9153206163048,612.0555251071718,2051.9509662793967,3129.3814723542655,0.179487,0.00
2930.9732298592935,2544.438988328276,1738.0632386233547,1479.6741527528486,1306.8503904362276,0.205128,0.00
2048.055066630459,2611.8197518157035,979.5403393364106,2300.3179556951454,2060.2668865222813,0.230769,47.95
2379.4628230042176,573.8982980552154,1497.2124715064754,3384.687777614375,2164.7386298197166,0.256410,45.32
546.0637190646677,2771.665965921817,3236.2159742966014,1875.815170267344,1570.2391704495703,0.282051,69.97
2212.085429623846,2463.290951195399,520.7279879464945,1411.8958492747702,3391.999781959491,0.307692,50.82
1931.9798114508087,1468.9331907615835,2615.2086268263315,2168.573522067386,1815.3048488938898,0.333333,63.07
1538.5055917253358,1860.0056532847427,3507.0063088770353,2505.597776085421,588.8846700274662,0.358974,19.29
1419.7897203226437,2238.2942055328194,1907.9539969141285,1150.9787988047997,3282.983278425608,0.384615,49.35
4983.015953928208,1875.7447427794373,717.7906471363744,1753.8774043307392,669.5712518252416,0.410256,78.16
1783.1068617029841,2061.3181788424245,2899.4824200006206,1798.3455593312956,1457.7469801226762,0.435897,90.06
2052.943225401327,666.3988718893005,3169.8131758450018,3029.1198405065943,1081.7248863577763,0.461538,37.08
2789.8850995987605,1394.629970656402,2697.605780924132,2332.7257455973718,785.1534032233325,0.487179,75.24
2086.7829343330777,2830.073922525266,1387.255643484993,3261.1375717397173,434.74992791694626,0.512821,65.81
546.0713978852757,3041.1092186743645,1029.1680956706286,2524.9147994139157,2858.7364883558157,0.538462,71.26
2529.4838490950233,1503.782324526256,2808.8138854040903,2763.4124834107147,394.5074575639157,0.564103,35.82
2359.1628338176856,866.7795730279423,3017.9574184782114,3230.9780782215516,525.1220964546101,0.589744,116.18
4418.067391147121,765.5670866192592,1182.5285874608605,1157.991893382928,2475.8450413898295,0.615385,99.56
2521.407826427853,2792.9975541036392,2349.7732496926883,1695.203379361954,640.6179904138667,0.641026,53.90
2667.146513103754,1863.3037528172188,2029.1332526630504,1625.1051342024023,1815.3113472135747,0.666667,95.07
2635.1538127090275,2545.575311814408,1115.5994144691122,2516.6951314168405,1186.9763295906102,0.692308,113.64
2863.084073353523,3719.7767424844806,734.3235756606963,1976.7642453581007,706.051363143198,0.717949,130.50
2634.7887764802913,2173.2334325729453,770.9964312616614,3248.9010152199085,1172.0803444651929,0.743590,92.32
2151.130219849226,1239.0711304232466,2438.90721285255,2258.9357639014243,1911.955672973554,0.769231,118.98
2975.1629800589194,698.1230075314769,3194.918460602495,1222.7178213523864,1909.0777304547219,0.794872,87.27
1423.1677110411488,1653.2350147367085,792.6423092400805,4467.612214639652,1663.342750342411,0.820513,140.60
1848.9816268913914,2483.837599655727,1871.5995219063627,1262.5523323364184,2533.028919210101,0.846154,82.30
2559.3627275215918,1402.2319673343497,1093.7051474816108,4341.1622827097535,603.5378749526947,0.871795,100.33
3102.1181149860186,1335.4573723956307,3059.9820809079756,2053.288194867949,449.1542368424253,0.897436,76.61
1039.3446276959962,3864.433246830746,2341.976039551144,868.24713009191,1885.998955830204,0.923077,115.29
2823.7538131289225,1171.0964750912,1982.9724104529464,1969.9674226499758,2052.2098786769543,0.948718,135.52
2239.398921489489,569.5081681461501,4108.231508181493,1898.0373076239587,1184.8240945589087,0.974359,111.71
2422.6625145598946,2319.1609360586635,1895.04998522697,834.5162933148085,2528.610270839663,1.000000,91.28
2107.8943101454897,1715.035370311557,821.8165252796566,2762.7886137738756,2592.4651804894206,0.000000,23.44
2655.685662532393,2580.800563635172,2208.66444052414,1323.979209077341,1230.8701242309537,0.025641,8.02
